date,product,demand,price,stock,temperature,rainfall
2022-05-05,Banana,165.6,46.775496182906906,154,24.279140773764738,0.260591355141675
2022-05-06,Tomato,219.6,17.604305991349104,214,34.64245213685912,7.100821129039165
2022-05-06,Potato,79.2,48.40542417621789,179,39.54615815983007,15.146204142688777
2022-05-06,Onion,228.0,44.16887625363472,195,26.199998743435785,4.640796578022119
2022-05-06,Apple,105.6,41.25395362457625,183,31.301706249055126,15.432538219572153
2022-05-06,Banana,162.0,34.12257224682066,264,20.180769381585844,7.140586879400244
2022-05-07,Tomato,183.6,43.92168358405936,299,36.165508791118754,5.076421563133897
2022-05-07,Potato,204.0,26.110575938490076,207,33.248680234021364,2.370052471963031
2022-05-07,Onion,69.6,16.152280985664312,254,39.09693986076936,9.893503791825665
2022-05-07,Apple,165.6,40.44031693981568,166,27.8491637245896,15.085299466940453
2022-05-07,Banana,177.6,48.037143780101935,190,25.51095878438967,12.440791247419876
2022-05-08,Tomato,198.0,25.452926923058637,280,27.17156923049746,13.132621474157522
2022-05-08,Potato,195.6,46.089456138489524,253,38.36478173350874,2.036073658990738
2022-05-08,Onion,70.8,43.59264648582124,140,20.77859926651335,0.7203763658285278
2022-05-08,Apple,232.79999999999998,15.927117129197818,268,39.009183411505916,11.632445859783871
2022-05-08,Banana,225.6,32.53298568132187,248,30.333967704525357,15.175525075146503
2022-05-09,Tomato,235.2,15.752574012592548,298,37.88188605066502,18.92913026300811
2022-05-09,Potato,106.8,26.03767049892187,231,36.463216614177185,17.777748480072596
2022-05-09,Onion,198.0,18.178435442188473,235,23.72271795506696,6.631293981343875
2022-05-09,Apple,182.4,11.312384965144338,167,25.90483604979284,17.58993141456253
2022-05-09,Banana,213.6,26.376482872680732,123,36.53493536052494,0.952825148730132
2022-05-10,Tomato,87.6,24.104104237154328,103,23.031901496001986,17.51766167034114
2022-05-10,Potato,198.0,27.009127417507756,168,27.83647926567,10.934010411135366
2022-05-10,Onion,127.19999999999999,33.617243592907734,287,30.45020362171177,1.092688400019446
2022-05-10,Apple,224.4,18.02241004291932,202,26.083974392725615,6.078850245100547
2022-05-10,Banana,62.4,45.30937522693688,185,34.58689588175993,19.336909995985707
2022-05-11,Tomato,104.39999999999999,39.26898946256851,263,34.837926539174305,16.968507581810496
2022-05-11,Potato,163.2,34.38524046627607,129,26.505902680460622,14.252426661970256
2022-05-11,Onion,210.0,23.47858902869826,146,36.13387039389478,19.697168055249517
2022-05-11,Apple,85.2,25.72780804111689,248,22.99202899053905,7.613793623217315
2022-05-11,Banana,96.0,40.153188022768745,131,23.346426080021207,15.612634348511143
2022-05-12,Tomato,69.6,20.753869698113732,109,29.63734958549233,7.234205097191612
2022-05-12,Potato,116.39999999999999,21.862396488237227,252,22.598827445358825,11.20183394886791
2022-05-12,Onion,136.79999999999998,38.339587899711894,150,27.38561540431082,18.65849725139344
2022-05-12,Apple,164.4,16.36100014961045,114,34.28653271469995,9.234322876262382
2022-05-12,Banana,60.0,14.881219772873946,221,34.57962123311633,17.233818075746903
2022-05-13,Tomato,156.0,11.234316172322899,268,23.904812059129842,6.906839044897756
2022-05-13,Potato,66.0,36.60584776953621,102,22.37748782354144,15.294382829525583
2022-05-13,Onion,193.2,32.48291177610284,282,30.986195429602077,6.23968040652837
2022-05-13,Apple,76.8,30.26690595930983,195,34.68887864151183,7.687100770482697
2022-05-13,Banana,158.4,41.286850523649846,262,20.228359669081474,14.073995592581019
2022-05-14,Tomato,75.6,43.73112363745609,231,31.17961268199548,10.021757605243941
2022-05-14,Potato,219.6,31.857212643113893,276,30.814691342662083,8.591918871521294
2022-05-14,Onion,91.2,29.29057445008769,112,39.2302667796617,14.288215272531966
2022-05-14,Apple,235.2,25.862147279598528,222,37.58682040353056,16.175799691270768
2022-05-14,Banana,172.79999999999998,22.39151436836397,250,26.3309933053574,16.328215699300614
2022-05-15,Tomato,127.19999999999999,41.86725588765489,106,26.2572632171026,18.70594197090655
2022-05-15,Potato,195.6,43.31321507153084,182,32.55986765208196,4.95020146280824
2022-05-15,Onion,145.2,12.073431964789162,212,20.39591316694509,7.813642219718783
2022-05-15,Apple,218.4,24.11834013809426,244,38.69988863677531,8.6108041901438
2022-05-15,Banana,152.4,34.220190664635055,219,35.675196849682145,5.71516649185412
2022-05-16,Tomato,193.2,23.33850374384042,296,21.442221858588702,4.108028169560587
2022-05-16,Potato,98.39999999999999,35.66937589194232,281,34.66973492984208,2.3238191305089195
2022-05-16,Onion,235.2,41.41075246064061,247,25.557055521794247,5.526382169317072
2022-05-16,Apple,184.79999999999998,49.214749637687405,161,30.3740198876119,3.587293640244209
2022-05-16,Banana,66.0,31.911387775332777,255,28.072020047231824,14.757699696692123
2022-05-17,Tomato,144.0,20.571050526345573,109,30.335798782563163,14.803227375229262
2022-05-17,Potato,61.199999999999996,21.498466595890005,173,33.79557698496242,2.878838271444617
2022-05-17,Onion,105.6,16.884424112911105,119,25.945815806146673,1.8413397216495087
2022-05-17,Apple,188.4,28.32088846673035,210,31.06758032253415,12.832638176547091
2022-05-17,Banana,238.79999999999998,48.60061477817887,126,33.52052576105095,14.132597397574191
2022-05-18,Tomato,116.39999999999999,33.34227869299274,286,25.421925075281315,11.953365654054062
2022-05-18,Potato,136.79999999999998,14.682641656966746,109,32.24516301523689,4.2617001736961635
2022-05-18,Onion,116.39999999999999,10.26728516895551,121,32.504095390608846,7.471096020953638
2022-05-18,Apple,92.39999999999999,35.09946287137117,144,31.658521136085263,5.062030783592175
2022-05-18,Banana,158.4,48.30324060335269,263,34.514518207282066,12.344980416974513
2022-05-19,Tomato,97.2,18.58671455890147,265,22.037862017458735,0.16639884454384024
2022-05-19,Potato,123.6,23.081785766072713,184,38.29097327697118,8.680419454175176
2022-05-19,Onion,76.8,42.69009245467285,222,34.468956357000025,0.18108323160741957
2022-05-19,Apple,169.2,34.53166739549516,220,33.41351050764651,14.01735271722864
2022-05-19,Banana,105.6,17.970813458672033,250,21.000371536422243,18.23042586650633
2022-05-20,Tomato,134.4,24.238841299535775,209,25.41612656073945,4.951195405597728
2022-05-20,Potato,106.8,24.194433229845913,277,34.654669495723304,12.134634494348727
2022-05-20,Onion,148.79999999999998,33.792128587111584,193,39.02981420353574,16.769836676860496
2022-05-20,Apple,104.39999999999999,25.331369585688055,263,38.654210162655225,10.885079322273954
2022-05-20,Banana,216.0,34.671344314101646,164,25.067143401193228,19.753191846825036
2022-05-21,Tomato,68.39999999999999,12.738348773343123,172,24.1243481016828,15.994375279297223
2022-05-21,Potato,105.6,20.754140575287742,127,38.30514369835646,17.196476707825518
2022-05-21,Onion,157.2,41.49548107009331,184,28.22678932998288,17.4744584036445
2022-05-21,Apple,206.4,38.21843321133945,267,28.850910296294913,12.986446491537633
2022-05-21,Banana,103.2,41.35949434757421,117,36.49486474694015,5.847662208243863
2022-05-22,Tomato,225.6,33.95381600317756,103,31.804653183017855,8.152657159593115
2022-05-22,Potato,187.2,29.643829175326605,167,24.200586990325633,5.620761627620565
2022-05-22,Onion,62.4,26.386842135039707,220,25.20473195970459,3.1898452508271657
2022-05-22,Apple,218.4,41.46089529563388,191,33.284387699779366,17.63381223687016
2022-05-22,Banana,189.6,43.0595236078305,182,22.208637268222052,5.783748925918997
2022-05-23,Tomato,226.79999999999998,19.99827785590485,155,31.067603757314952,5.097644978297646
2022-05-23,Potato,132.0,24.15156634945744,151,37.4527160509367,16.562336580126853
2022-05-23,Onion,114.0,46.55153775493037,195,35.72715466122963,12.64433195507898
2022-05-23,Apple,186.0,20.859950167274715,179,37.52638866284623,2.051359251671796
2022-05-23,Banana,223.2,13.105631039551252,208,30.0626494510308,3.8772613587378535
2022-05-24,Tomato,200.4,41.77942534593963,186,36.75816749703607,17.175285586989443
2022-05-24,Potato,127.19999999999999,10.530041340156423,128,29.183784674651235,8.221872177608795
2022-05-24,Onion,114.0,25.39214468884413,211,22.3510260030044,3.3056898028591486
2022-05-24,Apple,183.6,44.5188959594785,233,35.78864388390382,5.935733640397012
2022-05-24,Banana,98.39999999999999,23.8091981467989,225,23.314963539304415,17.817110699662933
2022-05-25,Tomato,205.2,24.170853088688627,214,24.447226094963405,10.384491415604103
2022-05-25,Potato,92.39999999999999,22.44009978930721,266,21.154643184502344,7.820657382547973
2022-05-25,Onion,235.2,23.426953321562387,225,39.197256054269104,12.32600971851448
2022-05-25,Apple,223.2,26.631004140932877,289,37.429368427530676,13.579569860760838
2022-05-25,Banana,176.4,26.478323801364077,228,32.628378424367526,10.650081328319636
2022-05-26,Tomato,116.39999999999999,34.22551557293646,163,38.662544688166165,8.78191130501657
2022-05-26,Potato,164.4,37.682945880974756,170,22.28571539995959,15.296019449185545
2022-05-26,Onion,67.2,40.919468852223474,202,28.38543322332044,0.36248082091459466
2022-05-26,Apple,79.2,44.292356094433636,230,31.213565898779,12.568529132291742
2022-05-26,Banana,90.0,20.1308953409086,124,34.626330394065924,13.945508381077138
2022-05-27,Tomato,126.0,43.44470812828995,185,36.866523355757664,9.701893199590803
2022-05-27,Potato,200.4,41.6623281036548,256,23.66884392806869,17.099480391229488
2022-05-27,Onion,76.8,28.652390245606803,280,28.19478472885878,12.955484659006842
2022-05-27,Apple,234.0,46.070961141849146,147,24.1591271857878,0.8397085781917646
2022-05-27,Banana,66.0,25.576197559155013,284,34.8616307926276,16.95855767526697
2022-05-28,Tomato,198.0,35.93272029808382,272,29.009571429411906,10.26736420449831
2022-05-28,Potato,153.6,19.261937438601954,222,20.856751102382265,8.927737805263895
2022-05-28,Onion,62.4,24.020821371446473,163,32.168178717600355,14.132685269351928
2022-05-28,Apple,217.2,28.569540789568997,215,20.906385579217893,6.998898790592795
2022-05-28,Banana,174.0,10.334547275074284,229,33.23368576799713,9.679787363594944
2022-05-29,Tomato,169.2,35.27954721584756,160,22.07357161468553,0.9731532732342663
2022-05-29,Potato,222.0,27.042839105043882,157,35.63919954315918,15.034939847916808
2022-05-29,Onion,105.6,37.09893659293891,198,33.423149467593774,12.409475701039412
2022-05-29,Apple,93.6,25.464806905353367,191,23.899503998005784,17.80819034438657
2022-05-29,Banana,232.79999999999998,20.3292407866464,230,28.663262226303328,15.486053658891903
2022-05-30,Tomato,133.2,16.259068640144022,269,28.299424308001562,14.25555352433662
2022-05-30,Potato,78.0,18.090167220981396,158,23.70745558165023,11.99542629940996
2022-05-30,Onion,214.79999999999998,26.99403371472348,237,30.141192934774367,3.7584076163064606
2022-05-30,Apple,156.0,33.38672360663299,277,27.655975288727756,16.436618931707187
2022-05-30,Banana,234.0,48.33991342670961,212,25.438920788368975,13.847178449221163
2022-05-31,Tomato,132.0,22.980472007013685,272,36.518354146320604,9.262294276750229
2022-05-31,Potato,190.79999999999998,18.748624519917094,199,36.47534791598246,1.2628058585478263
2022-05-31,Onion,217.2,28.460917103544272,218,23.75444811384504,1.7676989396903742
2022-05-31,Apple,180.0,39.91354297648287,260,28.646924528066947,0.6229818558678213
2022-05-31,Banana,134.4,20.560173998378634,224,37.583715452024954,4.867933664370609
2022-06-01,Tomato,48.6,35.201595139199284,145,33.33694782611316,6.460546915081878
2022-06-01,Potato,94.5,18.042606081997803,256,28.728391974591858,13.335438195677945
2022-06-01,Onion,175.5,43.794853910209156,174,36.25427239786124,14.136757115610823
2022-06-01,Apple,78.3,13.796717472866789,119,38.061874557530764,18.671421669152963
2022-06-01,Banana,126.0,42.26660212107266,294,39.95256594804313,4.829929705137356
2022-06-02,Tomato,172.8,22.161210897919986,112,22.60161339657894,0.4485177832411025
2022-06-02,Potato,178.20000000000002,41.34953004300946,257,26.25555978420708,13.086840109854394
2022-06-02,Onion,75.60000000000001,10.62971651982708,258,35.287067728728545,12.474861697280183
2022-06-02,Apple,134.1,11.557520667506624,285,31.267907014252803,12.492280962290632
2022-06-02,Banana,120.60000000000001,26.09339820949331,182,31.619007597763584,19.813583141315316
2022-06-03,Tomato,158.4,39.32014478513413,293,34.14794000065855,7.78460943383577
2022-06-03,Potato,62.1,32.779379366890154,186,38.56364196227903,18.582790400309253
2022-06-03,Onion,69.3,31.107098648867797,158,29.385704546515807,8.861187246608422
2022-06-03,Apple,89.10000000000001,35.980357188297894,212,29.2233380250782,18.79863583939645
2022-06-03,Banana,56.7,12.133919879555908,238,36.65663803738151,7.248626452316582
2022-06-04,Tomato,152.1,47.667679466321225,120,32.63287030165783,1.0878149704462237
2022-06-04,Potato,97.2,37.88543223567237,281,25.505764269037204,3.1241313737324394
2022-06-04,Onion,101.7,42.41034346798125,292,23.58712020578482,14.102782911411268
2022-06-04,Apple,127.8,47.94977580598844,277,20.382897359936734,15.582051727915736
2022-06-04,Banana,151.20000000000002,16.85736706842171,111,29.097448856057362,13.714010858672879
2022-06-05,Tomato,162.0,35.56128635659683,189,28.0377439978146,3.073820856884091
2022-06-05,Potato,77.4,43.35167803675309,165,38.42615024425951,11.663816085541951
2022-06-05,Onion,141.3,24.1969864350804,249,34.05280411716458,1.3305521642171048
2022-06-05,Apple,159.3,34.65257968931586,282,37.65829633037444,13.180908202644648
2022-06-05,Banana,50.4,30.063027996717935,286,37.72186870626416,3.933071699059174
2022-06-06,Tomato,123.3,45.38333171684751,172,39.94475799807205,0.6005201065878563
2022-06-06,Potato,151.20000000000002,34.759662587943524,194,35.518230656146116,2.5587384902356636
2022-06-06,Onion,155.70000000000002,12.680661510048399,218,27.9192317749521,13.386172183237584
2022-06-06,Apple,81.9,47.51860925735577,246,31.037542728423713,15.788188438271714
2022-06-06,Banana,108.0,18.431724062001145,133,29.499019305274963,1.1044504148605694
2022-06-07,Tomato,168.3,12.992848207798922,114,22.94551127104182,19.461535958245967
2022-06-07,Potato,157.5,16.64087294571443,171,28.79480973015817,5.567369633253132
2022-06-07,Onion,137.70000000000002,18.290919162706704,291,25.987667474106964,4.650119844156624
2022-06-07,Apple,98.10000000000001,43.06473382009955,127,27.106394969477755,13.479884162914608
2022-06-07,Banana,76.5,18.420277586613718,185,37.9647612790647,15.53606664279776
2022-06-08,Tomato,158.4,49.46916406003395,219,21.6547367123638,9.690759901600217
2022-06-08,Potato,151.20000000000002,38.267021347108,145,36.076097809669506,2.7429697630548633
2022-06-08,Onion,53.1,30.220350415594556,251,32.47996971057965,5.472808357215433
2022-06-08,Apple,122.4,13.290892971082474,156,34.30372909560482,5.638380858094583
2022-06-08,Banana,52.2,17.629039503635788,188,31.48575150180422,13.344246743883621
2022-06-09,Tomato,174.6,44.48811894632755,114,20.899228831831024,2.527129626290212
2022-06-09,Potato,55.800000000000004,49.57804523860226,236,38.80838414601494,0.31646343993641635
2022-06-09,Onion,117.9,28.83469424892707,290,31.19157708930684,13.740783011649611
2022-06-09,Apple,108.0,14.680468994317849,147,28.136096019034472,6.564662113566788
2022-06-09,Banana,124.2,30.554029383063916,240,37.79767452946973,16.35712611310059
2022-06-10,Tomato,164.70000000000002,32.709092717242186,287,29.792489241004894,12.894904971536372
2022-06-10,Potato,162.9,48.80941377659507,171,27.443465104937943,13.23334519258378
2022-06-10,Onion,152.1,17.410814215332948,294,24.374196006471664,3.656755597376342
2022-06-10,Apple,179.1,34.15403930161112,265,39.39853050690382,11.425209398741947
2022-06-10,Banana,49.5,24.98192973518325,198,38.7778992008255,17.879704100939215
2022-06-11,Tomato,112.5,32.27139643712752,130,31.46446388899183,6.752986039984692
2022-06-11,Potato,90.9,36.910584576498664,268,25.052920612425734,10.401481222223008
2022-06-11,Onion,119.7,19.986758109609205,249,35.03352344045838,12.469556610385927
2022-06-11,Apple,146.70000000000002,12.140578516521732,180,23.040971348489837,9.16647189175151
2022-06-11,Banana,172.8,17.980212597184337,251,29.72260970429848,18.414793006852708
2022-06-12,Tomato,142.20000000000002,47.786629286843805,171,24.150818724114067,4.762933073313926
2022-06-12,Potato,55.800000000000004,28.722762169371606,255,35.211512849105645,3.089844080098516
2022-06-12,Onion,45.9,40.41697246729887,244,34.08166542642678,18.703441734529868
2022-06-12,Apple,128.70000000000002,29.02751272043835,270,20.609273726179204,4.088967449285461
2022-06-12,Banana,93.60000000000001,35.86401775794648,215,33.400650756151336,9.36660371867627
2022-06-13,Tomato,141.3,30.051025785029175,227,20.698231053124477,11.023199238327441
2022-06-13,Potato,90.9,47.135340225452296,210,23.213591694236904,0.49943324234099196
2022-06-13,Onion,132.3,18.620030354702042,131,20.992287466776748,14.49196573695258
2022-06-13,Apple,166.5,21.241990006675564,289,33.912493047081156,12.215414613700773
2022-06-13,Banana,81.9,25.683743076182907,238,31.369297970158797,13.030313666577849
2022-06-14,Tomato,120.60000000000001,43.4026378182008,155,27.74645035950628,1.323303776688809
2022-06-14,Potato,92.7,13.501946561111225,276,24.688512000230293,6.901674910264674
2022-06-14,Onion,88.2,23.288222837892864,293,33.357358134016266,18.664101755186124
2022-06-14,Apple,59.4,36.13533993914722,283,26.35099400515177,16.9621847003126
2022-06-14,Banana,151.20000000000002,33.985102738396854,167,27.00826500020395,18.258620095493796
2022-06-15,Tomato,96.3,28.224766257490064,157,34.32099946484289,14.124923251105244
2022-06-15,Potato,118.8,22.47517743054901,198,22.845104795536308,6.263264036595542
2022-06-15,Onion,69.3,20.441941049393925,147,36.691435805112555,18.709690270549913
2022-06-15,Apple,146.70000000000002,47.145222484615765,254,21.84721056222757,3.2558197841245873
2022-06-15,Banana,112.5,20.917999789259515,218,39.361527629014674,8.934290545170407
2022-06-16,Tomato,74.7,17.575736715393845,251,29.41920504869467,13.23827265274023
2022-06-16,Potato,67.5,35.900658593734526,203,31.557822253881767,18.087195499877144
2022-06-16,Onion,48.6,14.591877090051204,126,21.112110433609214,0.13755924439298628
2022-06-16,Apple,138.6,36.54094375653809,125,34.342411369443866,17.12264998027487
2022-06-16,Banana,119.7,40.298577818028704,231,26.277561530300545,13.821116254785235
2022-06-17,Tomato,160.20000000000002,27.602321860375948,165,23.692649146947385,6.842152417271881
2022-06-17,Potato,119.7,43.23796684220274,289,29.716348578252628,2.3384707105078295
2022-06-17,Onion,172.8,47.99598672984304,209,31.921639104766122,8.676878457104884
2022-06-17,Apple,63.0,33.34420148032399,221,30.9339136414426,18.04826066572207
2022-06-17,Banana,144.9,18.71634833008054,295,31.62834211164041,2.117064717558177
2022-06-18,Tomato,137.70000000000002,36.28121992936429,294,28.21714183680993,11.211596180020972
2022-06-18,Potato,99.0,41.19953307642177,221,31.537147622654004,9.279633963337748
2022-06-18,Onion,94.5,13.686718338897293,201,24.29391774926711,1.344683601811223
2022-06-18,Apple,45.9,39.554667085321306,287,32.33888054769004,17.269314606829266
2022-06-18,Banana,141.3,14.130600355001937,189,35.789845968481046,14.963216527753712
2022-06-19,Tomato,156.6,42.74960917936203,221,35.87141309077603,0.6355696871464889
2022-06-19,Potato,72.0,12.110610314384104,175,30.47172970442906,4.36519745387459
2022-06-19,Onion,135.0,34.55881225300931,164,22.757705387120208,13.775250816227306
2022-06-19,Apple,178.20000000000002,39.807179814784575,121,29.547007962448028,7.016382186700312
2022-06-19,Banana,51.300000000000004,16.332156004224572,116,26.563589655952242,4.18118747413692
2022-06-20,Tomato,174.6,43.38363810381088,177,38.25784889473151,11.313763442820115
2022-06-20,Potato,56.7,25.239650946735996,288,31.52944875115508,15.237672237248878
2022-06-20,Onion,55.800000000000004,28.364960931467238,262,20.33512608984765,13.583983024023388
2022-06-20,Apple,96.3,37.35465807341373,261,20.65318121568992,9.511923836440166
2022-06-20,Banana,62.1,19.990886497860792,158,33.12819207001314,19.423018147365717
2022-06-21,Tomato,59.4,47.12407342039146,112,24.479650917301623,4.782850908690463
2022-06-21,Potato,172.8,34.511833421460416,262,21.53606096628843,7.093324099701657
2022-06-21,Onion,134.1,37.25412052965395,221,36.67288020950345,16.293420094199785
2022-06-21,Apple,99.0,27.52706866665421,170,25.106727475264883,2.1174863642625863
2022-06-21,Banana,72.9,40.001136485687645,297,33.51645850208147,13.16319648595147
2022-06-22,Tomato,144.9,18.67824983455518,167,31.126560145141585,0.5831037204417799
2022-06-22,Potato,173.70000000000002,11.676608668650301,272,24.40177353742773,10.365523528952927
2022-06-22,Onion,72.0,13.829162189775893,235,30.04854574332753,14.629727194062315
2022-06-22,Apple,84.60000000000001,43.45993962472134,170,38.686082283349805,18.328410890641326
2022-06-22,Banana,156.6,35.19282617738831,129,35.04795764607576,10.625880367018638
2022-06-23,Tomato,149.4,27.13831615395182,159,28.87807664639823,17.87189172900263
2022-06-23,Potato,128.70000000000002,31.61186127161229,221,24.742889319554223,2.152283695197177
2022-06-23,Onion,127.8,46.6024293006889,131,28.67541132036035,4.990061593654835
2022-06-23,Apple,153.9,30.56381770205039,105,26.504223925524226,0.7853882848330462
2022-06-23,Banana,104.4,43.13952535580964,142,39.56709574113714,19.31494419639495
2022-06-24,Tomato,117.0,39.134834173585844,232,37.14383314119178,16.4085364051804
2022-06-24,Potato,75.60000000000001,47.87024978768963,249,35.66595965912096,5.318569012642376
2022-06-24,Onion,46.800000000000004,49.904912890055414,175,33.19011963302654,13.760911141482577
2022-06-24,Apple,145.8,22.179701309958034,172,23.623665581001656,12.455068064796821
2022-06-24,Banana,106.2,22.288656680850835,129,35.525809550318954,2.6100252823436842
2022-06-25,Tomato,144.9,27.690091060782365,173,37.95929293695577,1.6825532451876568
2022-06-25,Potato,96.3,23.621793419195875,226,20.331849612651958,13.234373652879132
2022-06-25,Onion,148.5,23.42493091911647,109,24.67625666186128,0.4741550728903676
2022-06-25,Apple,178.20000000000002,47.93006151160317,234,22.709190735893817,4.629504275305962
2022-06-25,Banana,101.7,21.108763494033752,220,28.39254765613621,1.0124494453814825
2022-06-26,Tomato,111.60000000000001,26.8001629632562,117,37.15910181830114,14.623146889098344
2022-06-26,Potato,173.70000000000002,10.452101463560899,207,26.274130241041306,4.957467174568473
2022-06-26,Onion,81.9,33.53408883932613,176,31.324300315052334,0.1251494205294046
2022-06-26,Apple,97.2,31.41471764726605,178,25.429840050854224,18.0848658281513
2022-06-26,Banana,144.0,30.527323350271153,162,21.011462076484577,8.522424759044615
2022-06-27,Tomato,82.8,42.22595221453368,219,25.187768014863927,1.751825948118928
2022-06-27,Potato,125.10000000000001,13.814436850920142,127,21.01118375919078,12.529140393538542
2022-06-27,Onion,135.0,13.34099658720075,243,26.639965884755306,13.255925484194433
2022-06-27,Apple,155.70000000000002,40.36347730222553,128,26.688023579774974,7.891446306378476
2022-06-27,Banana,61.2,18.650021127461155,120,36.10864658599972,15.20321859580318
2022-06-28,Tomato,70.2,15.969978789658956,169,26.93117519633095,8.154315413304506
2022-06-28,Potato,58.5,16.851798312866816,281,20.693454084521328,7.8382112588781805
2022-06-28,Onion,74.7,17.737413718259305,161,39.52065397200408,6.896352154923395
2022-06-28,Apple,144.0,21.89148817125306,246,32.96210069068247,17.50236089116094
2022-06-28,Banana,115.2,43.04258738193142,108,30.91164243584133,2.1118309195328
2022-06-29,Tomato,48.6,16.252678828354433,225,30.703046673607005,1.640473704229417
2022-06-29,Potato,105.3,20.825757679270627,133,20.60042664298144,8.890565061003192
2022-06-29,Onion,129.6,49.536839758539244,246,23.381235568794324,7.03610012820705
2022-06-29,Apple,120.60000000000001,44.64406181511339,182,39.7034911018135,15.360108706264192
2022-06-29,Banana,148.5,27.857676871861948,293,26.60569335004169,11.28463633369072
2022-06-30,Tomato,173.70000000000002,35.794448912599194,266,38.688660775068826,13.781753074964593
2022-06-30,Potato,160.20000000000002,15.166977809724415,184,35.590334028481266,0.3240079467893442
2022-06-30,Onion,89.10000000000001,20.143364679854766,191,23.900179608772316,13.041861237633013
2022-06-30,Apple,139.5,41.65854163558076,205,37.31124766344407,2.056851843149534
2022-06-30,Banana,80.10000000000001,13.730857871126796,174,36.93774448857906,6.486587547030361
2022-07-01,Tomato,68.4,33.769673092343886,293,35.316580784698196,0.1080984734533974
2022-07-01,Potato,71.10000000000001,25.12403079149803,127,35.37162661826404,4.525448600063724
2022-07-01,Onion,81.9,19.333312905973067,176,33.222813568573926,13.044707062648815
2022-07-01,Apple,86.4,12.397732034452332,121,22.44014827153778,14.027665711193801
2022-07-01,Banana,68.4,39.36605036166585,261,23.669048023004585,11.88283725512915
2022-07-02,Tomato,54.9,23.278860189433818,175,20.55687815154827,12.454645645856665
2022-07-02,Potato,62.1,29.30853892307738,165,28.52796713603245,10.96290405456044
2022-07-02,Onion,161.1,36.552978994109004,177,27.95768351114046,16.119578017351675
2022-07-02,Apple,135.0,33.07524805244834,224,20.49368314449169,7.255072007983041
2022-07-02,Banana,143.1,13.595074069446426,245,22.549713602804925,16.004126953671584
2022-07-03,Tomato,96.3,26.26362149437889,297,34.29437667004072,5.867068428820197
2022-07-03,Potato,158.4,37.9133114202068,199,32.10962501051891,6.157727640324988
2022-07-03,Onion,177.3,47.83698576128346,294,25.072711110280764,15.126685391657732
2022-07-03,Apple,173.70000000000002,18.71565518506976,295,26.516469215409693,2.555493055799809
2022-07-03,Banana,170.1,22.94121649941966,186,31.131568570043065,6.8546185085581435
2022-07-04,Tomato,72.9,42.53737929297056,244,36.63036666224447,18.36795084163116
2022-07-04,Potato,132.3,22.730481655429035,126,28.040544337764814,14.578784002103145
2022-07-04,Onion,154.8,21.951314842170063,142,20.00061437690765,14.2427409176121
2022-07-04,Apple,59.4,32.17426724865476,209,20.257949395790508,10.805988135229994
2022-07-04,Banana,171.0,48.30526585090352,134,37.975757794746954,11.06223942116743
2022-07-05,Tomato,129.6,25.199163158615786,272,39.77671062778329,4.514554476782548
2022-07-05,Potato,108.9,13.79861100913506,271,21.932896685755047,3.5379390164796787
2022-07-05,Onion,92.7,27.764142276264746,256,21.752996723893066,1.3162352138115296
2022-07-05,Apple,62.1,33.308577973787266,292,26.40054633124784,9.52922542478799
2022-07-05,Banana,160.20000000000002,26.10814883978241,256,37.19112793835873,11.846027421241914
2022-07-06,Tomato,144.9,15.328396965465148,230,34.770117570210374,13.332341697587447
2022-07-06,Potato,141.3,37.73688512225236,208,25.134869926195158,16.081913392671858
2022-07-06,Onion,61.2,39.20996758118285,272,35.60695725480317,13.474034670843128
2022-07-06,Apple,121.5,22.301191819618253,210,32.342118888573125,16.999186610064108
2022-07-06,Banana,81.9,30.94254318119423,214,29.569821402143784,11.711274575866037
2022-07-07,Tomato,167.4,13.441286281317728,138,39.50946056628044,9.483285925439729
2022-07-07,Potato,54.0,35.51096567382366,254,38.65089178704902,10.464261099417499
2022-07-07,Onion,61.2,37.57241648410761,273,31.971902148093417,13.058993162756845
2022-07-07,Apple,102.60000000000001,49.08126706180704,171,31.66260438199167,14.604434355144985
2022-07-07,Banana,152.1,12.985537243177152,202,29.32363182255114,3.7987227291512182
2022-07-08,Tomato,135.9,32.25858549395288,270,38.83153705467868,10.594279322167353
2022-07-08,Potato,91.8,22.63092604997984,220,39.50359951951017,16.66408713193349
2022-07-08,Onion,92.7,23.25408874945268,217,32.56239062487143,18.612849527039195
2022-07-08,Apple,50.4,28.167346509468242,110,27.40049048285632,11.00943554205881
2022-07-08,Banana,64.8,22.719302053613397,210,26.91249987152803,16.315388092702143
2022-07-09,Tomato,70.2,23.572210692382697,263,23.321050429630727,1.2220933523926458
2022-07-09,Potato,126.9,49.90997556040802,257,38.820965200767546,17.45310144352111
2022-07-09,Onion,143.1,45.33094405704895,278,20.003730563413264,12.279589125467876
2022-07-09,Apple,101.7,28.29772223479553,265,29.10766270961215,8.29920872159361
2022-07-09,Banana,50.4,35.95061544637544,268,23.61036456784847,5.249411702425291
2022-07-10,Tomato,156.6,14.44834989352875,151,25.947230626169446,3.250759749374157
2022-07-10,Potato,47.7,39.374627059688734,270,33.96396861353,4.298330627734384
2022-07-10,Onion,108.0,33.80918930877606,288,31.539632248353637,6.9096170744689145
2022-07-10,Apple,76.5,31.611155727496843,222,33.56783771006026,11.855418817403695
2022-07-10,Banana,153.0,25.85250501992882,256,22.8693891403604,3.0289104387071464
